,,,IDENTITY,,,,LAMPHOLDER,,,,,,,,,,,,,,,,,,,,,CABLE,,,,,,,,,CEILING ROSE,,,,,,DROP,,TOTAL,,MATERIALS,,,,,,,INSTALLATION,,,,,,,,,,,,,,,CAPABILITIES,,,,,,,,,,,,,COMPLIANCE,,,,,,,,PPC Team,,,,,,,VOC,,,,,,,,,,,,IMAGES,,,,,,,PERFORMANCE,,,,,,RELATIONSHIPS,,,,,
PHHT1PBRRO,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/747.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Black Rubber Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth Eltro Plated,Metal,PVC,PVC,Rose Gold,Rose Gold,60.0,40.0,Round,Black,PVC,Smooth,3 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,PVC/Rubber Insulated,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 rose gold pendant lamp holder,pendant lamp holder round cable,lamp holder with cable,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"rose gold pendant lamp holder, e27 rose gold pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, rose gold pendant light holder, rose gold lamp holder, pendant lamp holder round cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHHT1PBRCH,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/745.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,E27 Chrome Pendant Lamp Holder with 1m Braided Cable,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth Eltro Plated,Metal,PVC,PVC,Polished Chrome,Silver,60.0,40.0,Round,Cear,PVC,Smooth,3 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,PVC/Rubber Insulated,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 silver pendant lamp holder,polished chrome lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"silver pendant lamp holder, e27 silver pendant lamp holder, polished chrome pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, silver pendant light holder, polished chrome lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRPI,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3220.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Painted Pink,Pink,100.0,50.0,Round,Pink,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 pink pendant lamp holder,painted pink lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"pink pendant lamp holder, e27 pink pendant lamp holder, painted pink pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, pink pendant light holder, painted pink lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRRE,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3219.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Gloss Plastic Finish,Red,100.0,50.0,Round,Red,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 red pendant lamp holder,gloss plastic finish lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"red pendant lamp holder, e27 red pendant lamp holder, gloss plastic finish pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, red pendant light holder, gloss plastic finish lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRRE,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3218.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Gloss Plastic Finish,Red,100.0,50.0,Round,Red,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 red pendant lamp holder,gloss plastic finish lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"red pendant lamp holder, e27 red pendant lamp holder, gloss plastic finish pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, red pendant light holder, gloss plastic finish lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRBT,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3150.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Glossy painted,Blue,100.0,50.0,Round,Light Blue,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 blue pendant lamp holder,glossy painted lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"blue pendant lamp holder, e27 blue pendant lamp holder, glossy painted pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, blue pendant light holder, glossy painted lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRBT,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3149.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Glossy painted,Blue,100.0,50.0,Round,Blue,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 blue pendant lamp holder,glossy painted lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"blue pendant lamp holder, e27 blue pendant lamp holder, glossy painted pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, blue pendant light holder, glossy painted lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRGY,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3148.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Matte Gray,Grey,100.0,50.0,Round,Gray,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 grey pendant lamp holder,matte gray lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"grey pendant lamp holder, e27 grey pendant lamp holder, matte gray pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, grey pendant light holder, matte gray lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRGY,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3147.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Matte Gray,Grey,100.0,50.0,Round,Gray,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 grey pendant lamp holder,matte gray lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"grey pendant lamp holder, e27 grey pendant lamp holder, matte gray pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, grey pendant light holder, matte gray lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRPI,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/3146.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Painted Pink,Pink,100.0,50.0,Round,Pink,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 pink pendant lamp holder,painted pink lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"pink pendant lamp holder, e27 pink pendant lamp holder, painted pink pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, pink pendant light holder, painted pink lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRYE,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2720.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Glossy painted,Yellow,100.0,50.0,Round,Yellow,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 yellow pendant lamp holder,glossy painted lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"yellow pendant lamp holder, e27 yellow pendant lamp holder, glossy painted pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, yellow pendant light holder, glossy painted lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRWH,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2719.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Painetd White,White,100.0,50.0,Round,White,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 white pendant lamp holder,painetd white lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"white pendant lamp holder, e27 white pendant lamp holder, painetd white pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, white pendant light holder, painetd white lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCROR,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2718.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Glossy painted,Orange,100.0,50.0,Round,Orange,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 orange pendant lamp holder,glossy painted lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"orange pendant lamp holder, e27 orange pendant lamp holder, glossy painted pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, orange pendant light holder, glossy painted lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRLG,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2717.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Silicone,Green,100.0,50.0,Round,Green,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 green pendant lamp holder,silicone lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"green pendant lamp holder, e27 green pendant lamp holder, silicone pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, green pendant light holder, silicone lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY2PCRBM,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2716.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Silicone,Black,100.0,50.0,Round,Black,Fabric (PVC Inner Insulation),Braided,2 Core,2m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 black pendant lamp holder,silicone lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"black pendant lamp holder, e27 black pendant lamp holder, silicone pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 2m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, black pendant light holder, silicone lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRYE,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2715.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Glossy painted,Yellow,100.0,50.0,Round,Yellow,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 yellow pendant lamp holder,glossy painted lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"yellow pendant lamp holder, e27 yellow pendant lamp holder, glossy painted pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, yellow pendant light holder, glossy painted lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRWH,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2714.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Painetd White,White,100.0,50.0,Round,White,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 white pendant lamp holder,painetd white lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"white pendant lamp holder, e27 white pendant lamp holder, painetd white pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, white pendant light holder, painetd white lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCROR,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2713.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Glossy painted,Orange,100.0,50.0,Round,Orange,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 orange pendant lamp holder,glossy painted lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"orange pendant lamp holder, e27 orange pendant lamp holder, glossy painted pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, orange pendant light holder, glossy painted lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHRY1PCRLG,https://sin1.contabostorage.com/4ad62276cb6d4a83bfb1b8a91b839703:newom/newom/newom/img/product_images/2712.jpg,,Lighting Accessory,Pendant Lamp Holder,LEDSone,1m Fabric Cable Pendant Light Holder,E27,Yes,1.0,0.0,M40,,Edison Screw,Yes,M10,20 mm,Yes,No,-,Smooth,Silicone,PVC,PVC,Silicone,Green,100.0,50.0,Round,Light Green,Fabric (PVC Inner Insulation),Braided,2 Core,1m,Yes,"Live,Neatural,Earth",0.75 mm²,-,-,-,-,-,-,50mm,900mm,,,Metal,Fabric Braided,60W,220-240V,"Yes
Depend on The Switch & Bulb",50Hz,IP20,Hardwired,Pendant,Yes,Minimal,Easy,~25min,Terminal Block,Universal,"Lamp Holder, Shade Ring, Lock Nut, Cable",No,Yes,"Screwdriver,Cable Cutter",~40-42mm,Yes,"A60 
ST64 
G95
G80 & Al kind E27 bulbs",Yes,Yes,Recommended,Yes,No,No,Yes,,,,,,2.7,,,,,,,,,e27 green pendant lamp holder,silicone lamp holder,pendant lamp holder,"b22, floor lamp, table lamp, led bulb, shade only, e14",0.31,0.14,"green pendant lamp holder, e27 green pendant lamp holder, silicone pendant lamp holder, e27 pendant lamp holder round cable, pendant lamp holder 1m cable, e27 pendant lamp holder uk, pendant lamp holder, e27 pendant lamp holder, green pendant light holder, silicone lamp holder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
